url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Oxygen-Ltd/1X001L54,"Export Agent, Exporter",Hong Kong,1996.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Lights","Central & South America, Japan, Korea, North America, Western Europe, Worldwide",26 - 50,"US$ 10,000,000 - 49,999,999","Derens, ARSK ODM OEM radio Clock Radio Boombox Party box Clock BluetoothSpeaker Certificate Name Issued By Certificate Type Valid Date IS0 9001/2015 Certify Company ACI ISO 9001 27 May 2024 - 30 May 2027 ISO 14001/2015 Certify Company ACI ISO (others) 31 May 2025 - 31 May 2028 SA 8000/2014 Certify Company ACI SA8000 31 May 2025 - 31 May 2028 View Details Company Information Verified on 14 Nov 2025 by Disclaimer View details Factories & Facilities",Ms Stella Ng,General Manager (Marketing),"ROOM 402A, 4/F., TCL TOWER, NO.8 TAI CHUNG ROAD, TSUEN WAN, N.T., HONG KONG",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chung-Pak-Battery-Works-Ltd/1X000BCR,"Exporter, Manufacturer",Hong Kong,1980.0,"Building Materials & Supplies, Consumer Electronics, Industrial Machinery, Parts & Raw Materials, Jewellery & Watch, Parts, Components & Electrical Supplies, Watches & Clocks","Korea, Worldwide",1001 - 2000,"US$ 50,000,000 - 99,999,999","VINNIC ODM OEM Certification Verified by Certificate Name Issued By Certificate Type Valid Date Environmental Management System Certification Certificate Intertek ISO 14001 20 Apr 2029 MANAGEMENT SYSTEM CERTIFICATE DNV‑Business Assurance ISO 9001 17 Mar 2027 MANAGEMENT SYSTEM CERTIFICATE DNV‑Business Assurance USA Inc. IATF16949 29 Apr 2027 Intellectual Property Compliance Management System Certificate Zhonggui (Beijing) Certification Co., Ltd. License 26 May 2028 High‑tech Enterprise Certificate Guangdong Provincial Tax Service, State Taxation Administration License 19 Dec 2028 Show More View Details Company Information Verified on 27 Mar 2026 by Disclaimer Certification(s) Verified on 04 Sep 2026 by Disclaimer View details Factories & Facilities 2019 HKTDC Electronics Fair(Spring Edition) The 126th China Import & Export Fair The 125th China Import & Export Fair 2019 Battery China Hong Kong Toys & Games Fair 2014 CES 2005 in USA Electronica 2004 in Germany CPB ISO9001：2015",Mr Yu Kelvin,Oversea Manager,"Flat B, 2/F, Wah Shun Indl Bldg, 4 Cho Yuen Street, Yau Tong Bay, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Cager-Digital-Technology-Co-Ltd/1X0AY4J5,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2005.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Home Appliances, Telecommunication",Worldwide,201 - 500,"US$ 50,000,000 - 99,999,999",Cager Certificate Name Issued By Certificate Type Valid Date BSCI amfori Social Audit - Manufacturing BSCI 06 Aug 2025 - 06 Aug 2026 View Details Company Information Verified on 05 Dec 2025 by Disclaimer View details Factories & Facilities Research & Development Quality Control,Mr Kevin Zhang,Sales Director,"5F, Building A, Weipengda Industrial Park, #19,Langkou Commudity, Dalang St, Longhua Dist, Shenzhen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Interthings-Technology-Co-Ltd/1X0AIHPW,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2018.0,"Baby Care & Nursery, Building Materials & Supplies, Consumer Electronics, Environmental Protection, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Appliances, Internet of Things, Lights, Optical Equipment, Parts, Electrical Electronic Supplies, Printing & Packaging Equipment, Telecommunication","Australasia, Eastern Europe, North America, Scandinavia, Western Europe",51 - 100,"US$ 10,000,000 - 49,999,999",interthings ODM OEM Security Camera Doorbell Certificate Name Issued By Certificate Type Valid Date Video doorbell IPB190 FCC - - - Video doorbell IPB190 C-tick - - - Factory BSCI - - - Factory ISO9001 - - - IPC159 Plug-in camera CE certificate - - - Show More View details Factories & Facilities Research & Development Quality Control,Miss Sun Summer,Manager,"Room 701, Block A, Building 1, Lechuanghui Building, Longhua District, Shenzhen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Trendwoo-Tech-Co-Ltd/1X09110X,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2011.0,"Automobile Electronics, Consumer Electronics, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Sports Supplies, Telecommunication","Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date Reddot Award Reddot Organization - (N/A) - 16 Jun 2022 Reddot Award Reddot Organization - (N/A) - 12 Jan 2023 View Details Company Information Verified on 05 Jun 2026 by Disclaimer View details Factories & Facilities Research & Development Quality Control Reddot Award Reddot Award Reddot Award Reddot Award",,Ms Kayla Huang,Sales Director,"Units 3202, 3208, Building C, Galaxy WORLD Phase II, Minle Community, Minzhi Street, Longhua District, Shenzhen City, Guangdong Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Kingstar-Technology-Co-Ltd-/1X0B3HBA,Exporter,"Shenzhen, Guangdong, Chinese Mainland",2015.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Personal Care, Telecommunication View Details Company Information Verified on 05 Jun 2026 by Disclaimer",,,,,Ms Binna Huang,Finance Staff,"Room 201,Building A,No. 1 Qianwan Road, Qianhai Shenzhen-Hong Kong Cooperation Area, Shenzhen guangdong, 518000 China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONG-KONG-SCIENCE-TECHNOLOGY-PARKS-CORP/1X00H0R9,Service Company,Hong Kong,2001.0,,Hong Kong,101 - 200,"US$ 5,000,000 - 9,999,999",,Ms Samantha Yung,,"8F/ Bio-Informatics Centre No. 2 Science Park West Avenue Hong Kong Science Park, Shatin Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Youmei-Electronics-Co-Ltd/1S00OQOXL,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",,Personal Care View details Factories & Facilities,,,,,Ms liang wen,,"Room 209-1, 209-211, Building 3 Minle lndustrial Zone, Minle Community Minzhi Street, Longhua District Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Jie-Li-Electron-Co-Ltd/1S00OBCK0,,Chinese Mainland,,Consumer Electronics,,,,,wei Miss,,"No.5,Xinke Kejia Yuanxing Rd.,Jiehe Street,Baiyun",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Xinshuo-Technology-Co-Ltd/1S00P62Z1,"Others, Retailer","Shenzhen, Guangdong, Chinese Mainland",2021.0,Consumer Electronics,,,,,Mr - Jian,,"Santi Building, Xili University Pioneer Park, Taoyuan Street, Nanshan District, Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-VIP-TEK-Enterprise-Limited/1S00P7N8P,"Exporter, Manufacturer","Dongguan, Guangdong, Chinese Mainland",2002.0,"Consumer Electronics, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies",Worldwide,501 - 1000,"US$ 10,000,000 - 49,999,999",vpx oem ODM power bank assembly Charges assembly Certificate Name Issued By Certificate Type Valid Date ce Microtest Others 19 Nov 2025 - (N/A) ce Microtest Others 19 Nov 2025 - (N/A) ce Microtest Others 13 Nov 2025 - (N/A) View Details Company Information Verified on 10 Jul 2026 by Disclaimer View details Factories & Facilities Research & Development,Mr Wenkang Zhu,,"Building 2nd, No. 17 Minchang Road, Nanzha, Humen Town, Dong dongguang China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Best-Travel-Electronics-Co-Ltd-/1X0AX0KG,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",2005.0,"Bags, Handbags & Accessories, Consumer Electronics, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Parts, Electrical Electronic Supplies, Telecommunication","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 100,000,000 - 249,999,999",Worldplug ODM OEM View details Factories & Facilities,Miss Jane Zhang,Manager,"402, 4th Floor, Building B, No. 6, Tonggu Middle Road, Shangjiao Community, Chang'an Town, Dongguan, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Digilife-Technologies-Co-Ltd/1X04RH5G,"Exporter, Manufacturer","Taipei City, Taiwan",2002.0,"Automobile Electronics, Automobile Security & Safety, Consumer Electronics, Motorcycle Parts & Accessories","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide ODM OEM",,,,Mrs Evita Lai,Sales Director,"8/F No 51, lane 258 Ruiguang Road Neihu District, Taipei City, Taiwan",Taiwan
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Youtong-Ind-Co-Ltd/1X0AWJZG,"Exporter, Manufacturer","Fuzhou, Fujian, Chinese Mainland",2002.0,"Consumer Electronics, Environmental Protection, Home Appliances, Homeware & Lifestyle Essentials, Internet of Things, Parts, Components & Electrical Supplies, Watches & Clocks","Australasia, Eastern Europe, Japan, Korea, North America, Western Europe",201 - 500,"US$ 5,000,000 - 9,999,999",YOUTONG OEM ODM Certificate Name Issued By Certificate Type Valid Date BSCI amfori BSCI 28 Jun 2024 - 12 Jul 2025 ISO9001 CQM ISO 9001 17 Nov 2023 - 24 Nov 2026 ISO14001 CBY ISO 14001 14 Feb 2022 - 13 Feb 2025 View details Factories & Facilities Product Catalog Product Catalog,Ms - Lin,Manager,"North Part of 1st, 2nd-3rd Floor, Building 1#, M9511 Industries Park, No.18, Majiang Road, Mawei District, Fuzhou City, Fujian Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huizhou-Maxtop-Digital-Technology-Co-Ltd/1S00PE792,Manufacturer,"Huizhou, Guangdong, Chinese Mainland",2012.0,Consumer Electronics,"Central & South America, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Western Europe, Worldwide",201 - 500,"US$ 10,000,000 - 49,999,999",Maxtop More than 100 patents OEM&ODM Services BSCI Walmart ID ISO9001 2015 CE&RoHS&FCC View details Factories & Facilities Research & Development Quality Control,Mrs Christina Luo,Sales Director,"3rd Floor, Nos.19-20, Block F, Baishagang Industrial Zone, Shaliyuan Community, Daling Subdistrict, Huidong County Huizhou City, Guangdong Province, P.R.China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Klyde-Electronics-Co-Ltd/1X09FT9C,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2007.0,Automobile Electronics,"Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, Southeast Asia, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999",KLYDE develop software develop hardware 12years valuable experience 700 different SKU Pass IATF 16949 Innovative and strong R&D TEAM Certificate Name Issued By Certificate Type Valid Date IATF16949 URS - (N/A) - 30 Jul 2023 CE PTSI - (N/A) - 11 Jun 2027 View details Factories & Facilities Research & Development Quality Control National new high-tech enterprise new high-tech enterprise,Ms Jenny Liang,Sales Manager,"Building C& D, Zunlong Industrial Park, Wulian Road, Wulian Town, Longang Dist, Shenzhen, Guangdong, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Gospell-Smarthome-Electronic-Co-Ltd-/1X05GWFX,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2005.0,"Automobile Electronics, Baby Care & Nursery, Bags, Handbags & Accessories, Consumer Electronics, Gifts / Souvenirs, Internet of Things","Australasia, Eastern Europe, Hong Kong, North America, Western Europe, Worldwide ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO 9001:2000 - ISO 9001 - QC 080000 - - - FCC - - - CE - - - BV - - - Show More View details Factories & Facilities Research & Development Quality Control 3G Camera Inspection Camera RoHs Baby Monitor Home Security Police Security - Light Force BSCI CCC FCC IEC IECQ",,,,Mr Todd Wang,Sales Director,"Building 12, F518 Idea Land, Baoyuan Road, Baoan Central Area, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Canjing-Electronics-Co-Ltd-/1X05GTVQ,Manufacturer,"Shenzhen, Guangdong, Chinese Mainland",2005.0,"Automobile Electronics, Consumer Electronics","Eastern Europe, North America, Western Europe, Worldwide",201 - 500,"US$ 500,000 - 999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 ZPTC ISO 9001 15 Jan 2025 - 14 Jan 2028 ISO14001 ZPTC ISO 14001 15 Jan 2025 - 14 Jan 2028 View details Factories & Facilities Quality Control",,Mr Don Zhuang,,"Block 2, Zhipeng Ind. Park, Heping Village, Fuyong Town, Baoan District, Shenzhen, Guangdong, 518103, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Hanhong-Digital-Technology-Co-Ltd-/1X0AID6R,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2021.0,"Consumer Electronics, Parts, Components & Raw Materials","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",501 - 1000,"US$ 1,000,000 - 4,999,999",WUFK,Ms Harriet Hua,Foreign Trade Business Manager,"3/F, Bldg#11 Huimingying Industrial Park Baoan District,Shenzhen,GuangDong China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-KEP-Technology-Co-Ltd/1X0ARHH4,"Distributor, Export Agent, Exporter, Government, Importer, Manufacturer, Others, Retailer, Wholesaler, e-tailer","Shenzhen, Guangdong, Chinese Mainland",2010.0,Consumer Electronics,"Africa, North America, Southeast Asia",201 - 500,"US$ 100,000,000 - 249,999,999",Leaderhub Leaderhub Agent Wanted OEM,Ms Lu Yu,sales Manager,"KEP Park, No.109, Shuiku Road, Fenghuanggang Community Xixiang Street, Baoan District, Shenzhen City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tiger-Head-Hi-Watt-Battery-HK-Company-Limited/1X006JNS,"Exporter, Manufacturer, Trade/Industrial Organisation",Hong Kong,1989.0,Consumer Electronics,"Africa, Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Middle East, North America, Western Europe, Worldwide",6 - 10,"US$ 50,000,000 - 99,999,999",Tiger Hand Hi-Watt Alkaline Manganese Battery Carbo Zine Manganese Battery AA Battery Button Cell Battery AAA Battery 9V Battery LithiumManganeseDioxideBattery,Mr Marcus Cheng,-,"Unit 705B, 7/F., Harbour Crystal Centre, 100 Granville Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Concept-Audio-Co-Ltd-/1S00OTR9I,Manufacturer,"Zhuhai, Guangdong, Chinese Mainland",2023.0,Consumer Electronics,"Eastern Europe, Hong Kong, Japan, Korea, North America, Taiwan, Western Europe",101 - 200,"US$ 5,000,000 - 9,999,999",,Ms Linda Li,Sales Manager,"2nd FL, Bldg. 5, No.10 Keji One Road, High Technology Indust Zhuhai City, Guangdong, 519060, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Loyfun-Ind-l-Co-Ltd/1X09E2CI,Others,"Dongguan, Guangdong, Chinese Mainland",2010.0,"Consumer Electronics, Telecommunication","Central & South America, Japan, Southeast Asia, Taiwan",201 - 500,"US$ 1,000,000 - 4,999,999",Loyfun,Mr yabing liu,sales,"Room 101, Building 2 No. 54 Puxin Xikeng Road, Shipai Town DONGUAN, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Epomaker-Inc/1S00O7W3V,Manufacturer,"New York, USA",2019.0,Consumer Electronics,,,,EPOMAKER Custommade OEM ODM View details Factories & Facilities,Miss agnes Du,,12207-1702 90 State St ALBANY NY,USA
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GuangZhou-Beecaro-Technology-CO-Limited/1S00O98FJ,"Export Agent, Exporter, Manufacturer, Wholesaler","Guangzhou, Guangdong, Chinese Mainland",2006.0,Consumer Electronics,"Central & South America, Middle East, Worldwide",201 - 500,"US$ 5,000,000 - 9,999,999",Beecaro,Mr Aras Sun,,"Room 4FA001, 4FA002 No. 28, Xidi Erma Road Liwan District, Guangzhou City Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Anxon-Technology-Co-Ltd/1S00OQ4A2,"Manufacturer, Others","Shenzhen, Guangdong, Chinese Mainland",2017.0,Consumer Electronics,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Middle East, North America, Scandinavia, Southeast Asia, Taiwan, Western Europe",201 - 500,"US$ 1,000,000 - 4,999,999",TAZATA,Mr Wong Zach,Brand Sales Manager,"Room SKA07, SKA08, 1st Floor, No. 7, Kangle Building No. 1026, Huaqiang North Road Fuqiang Community, Huaqiang North Street, Futian District China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sanlida-Electrical-Technology-Co-Ltd/1S00O4MR5,"Exporter, Manufacturer, Wholesaler","Shenzhen, Guangdong, Chinese Mainland",2014.0,"Home Appliances, Homeware & Lifestyle Essentials","Africa, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",501 - 1000,"US$ > 250,000,000",SANLIDA,Miss Tina Pu,Gm Assistant,"101, Building A, No. 27, Jiangjunmao Community, Wu Longgang Street Shenzhen City China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Gmcell-Technology-Co-Ltd-/1S00OJC66,"Manufacturer, Wholesaler","Shenzhen, Guangdong, Chinese Mainland",2013.0,"Consumer Electronics, Parts, Components & Electrical Supplies","Eastern Europe, North America, Western Europe, Worldwide",101 - 200,"US$ 1,000,000 - 4,999,999",GMCELL OEM Alkaline Battery Carbon Zinc Battery Nimh Battery Button Cell 18650 Li-ion Battery Type-C Rechargeable Battery lithium battery Certificate Name Issued By Certificate Type Valid Date ISO9001:2015 The High Performance Assessment Ltd ISO 9001 31 May 2023 - 30 May 2026 ISO14001:2015 The High Performance Assessment Ltd ISO 14001 05 Sep 2022 - 04 Sep 2025 View details Factories & Facilities Research & Development Quality Control Quality Merchants from Alibaba Quality Merchants from 1688 Quality Merchants from Made-in-China Catalogue 1/3 Catalogue 2/3 Catalogue 3/3,Ms Sherry Sue,Sales Manager,"Room G2205 G2206 Hualian Panorama International Building 27 District, Baoan Shenzhen, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Risun-Technology-Co-Ltd-/1X0759HS,"Exporter, Manufacturer","Shenzhen, Guangdong, Chinese Mainland",2006.0,"Health Care & Medical Supplies, Health, Beauty and Baby Care, Home Appliances, Personal Care","Japan, Korea, North America, Western Europe, Worldwide",2001 - 3000,"US$ 100,000,000 - 249,999,999",RISUNTECH ODM OEM OBM electirc toothbrush sonic toothbrush water flosser oral oral irrigator Certificate Name Issued By Certificate Type Valid Date ISO 9001:2008 - - - ISO 13485 - - - BSCI Audit Summary Report - - - WCA - - - FDA - - - View details Factories & Facilities Research & Development,Mr Shiwei Ye,Marketing director,"Room 101, Building A, Xinmusheng Low Carbon Industrial Park, No.6, Xinmu Avenue, Xinmu Community, Pinghu Street, Longgang District, Shenzhen, Guangdong 518111, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHENZHEN-WEITESHIJIA-TECHNOLOGY-CO-LTD/1S00OTSYE,"Buying Office, Exporter, Manufacturer, Wholesaler","Shenzhen, Guangdong, Chinese Mainland",2011.0,"Consumer Electronics, Home Appliances","Korea, North America, Scandinavia, Taiwan, Western Europe",201 - 500,"US$ 500,000 - 999,999",imycoo,Dr mr liang,,"Room 301, 302, 303, 305, 306, Longnian Building, No. 29 Longcheng Avenue, Nanlian Community, Longgang Street, Longgang District, Shenzhen Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Suzhou-Dibea-Electrical-Technology-Co-Ltd-/1X0AIEXX,"Exporter, Manufacturer","Suzhou, Jiangsu, Chinese Mainland",,"Consumer Electronics, Home Appliances",,,,,Ms Candy -,Sales,"No. 20 Xingnan Road, Wuzhong District, Suzhou, Jiangsu Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Refined-Motor-Company-Limited/1S00OU4IE,"Manufacturer, Service Company",Hong Kong,2022.0,Design Services,"Chinese Mainland, Hong Kong, North America, Southeast Asia, Western Europe, Worldwide",26 - 50,"US$ 500,000 - 999,999 Electric Conversion Specialist Modular Technology Patented Technology Electric Car Research & Development",,Mr Angus Law,Managing Director,Refined Motor Co. 9 Tung Shing Lei Yuen Long NT Hong Kong,Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhuhai-Y-Y-Technology-Co-Ltd-/1S00OBBHA,"Exporter, Manufacturer","Zhuhai, Guangdong, Chinese Mainland",2012.0,Consumer Electronics,"Eastern Europe, Middle East, North America, Other Asian Countries, Taiwan",101 - 200,"US$ 1,000,000 - 4,999,999 OEM for Well-known Brands Competitive OEM factory Fast delivery Quality management certified Certificate Name Issued By Certificate Type Valid Date HDMI Adopter License 2023 HDMI Licensing Administrator, Inc License 16 Jan 2023 - 16 Jan 2024 Office Workshop Workshop2 Workshop3 Workshop4",,Ms Mia Yuen,Brand Promotion Manager,"No. 508 Haochong Road, Doumen Town, Doumen District, Zhuhai City, Guangdong Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Precision-Enterprise-Ltd/1X0029RI,"Exporter, Manufacturer, e-tailer",Hong Kong,1995.0,"Automobile & Transport, Automobile Electronics, Automobile Parts & Accessories, Consumer Electronics, Electronics, Environmental Protection, Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Parts, Components & Electrical Supplies, Sports Supplies, Watches & Clocks","Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Worldwide",1001 - 2000,"US$ 50,000,000 - 99,999,999","ProUser, Ecoboxx, ProVista Technology, ProVista Care, 愛家小哥，保力士，e電保 ODM OEM OBM Certificate Name Issued By Certificate Type Valid Date BSCI SGS - (N/A) - 19 Sep 2020 ISO 9001:2015 SGS - (N/A) - 15 May 2021 IEC SGS - (N/A) - 21 May 2021 View details Factories & Facilities Quality Control Corporate Video Business segment - Solar, Power and Energy storage Business segment - Automotive & RV electronics Business segment - Smart & Connected Technologies Milestone Aerial view - ProVista R&D and Manufacturing center Blueprint - ProVista Inno Park Rendering - ProVista Inno Park Topping-Out Ceremony - ProVista Inno Park",Mr Horace Yu,Executive VP Sales & Marketing,"Unit J, 33/F., COS Center, 52-56 Tsun Yip Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ruyuan-Lighting-Electric-Appliance-Company-Limited/1X0AO9MN,"Export Agent, Exporter, Retailer",Hong Kong,2017.0,"Consumer Electronics, Environmental Protection, Lights, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Parts, Electrical Electronic Supplies","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe",1 - 5,"US$ 5,000,000 - 9,999,999",R,Miss Jiewen Mao,Director,"UNIT 2302, 23/F., APEC PLAZA, 49 HOI YUEN ROAD, Kwun Tong, Kowloon, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ten-Pao-Int-l-Ltd/1X004VPQ,"Exporter, Manufacturer",Hong Kong,,"Consumer Electronics, Environmental Protection, Lights, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Southeast Asia, Western Europe",5001 - 10000,"US$ 10,000,000 - 49,999,999",Ten Pao ODM OEM Certificate Name Issued By Certificate Type Valid Date ITS - - - TUV - - - UL1310 - - - Attestation - - - CNAS - - - Show More View details Factories & Facilities Research & Development Quality Control Company 2 Company 3 Philips EICC Factory Showroom Technology Award 2013 Guangdong Integrity Award Vtech Award TCL Quality Outstanding Award Sony-2012 Red Star Design Award,Mr Jacky Mok,Marketing Representative,"Room 10-12, 6/F, Kwong Sang Hong Centre, 151-153 Hoi Bun Road, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Chentong-Electronics-Co-LTD/1S00O9SO8,"Buying Cooperative, Buying Office, Chain Store, Department Store, Import Agent, Importer, Wholesaler","Guangzhou, Guangdong, Chinese Mainland",2021.0,Consumer Electronics,"Australasia, Central & South America, Eastern Europe, Middle East, North America, Other Asian Countries, Southeast Asia, Western Europe",201 - 500,"US$ 100,000 - 249,999",Feiyang&OEM&ODM OEM/ODM is available ID design factory professional speaker factory 22 years speaker factory ISO9001:2015/BSCI approved Top Class Audio manufacturing new technology qualified manpower View details Factories & Facilities Research & Development Quality Control,Ms Meical Gan,Sales Manager,"Room 711, No.1, Huijing East 2nd Street, Liantang Village, Xinhua St, Huadu Dist Guangzhou",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Migo-Intelligence-Hangzhou-Co-Ltd-/1S00PEKNJ,"Exporter, Manufacturer, Wholesaler",Chinese Mainland,,Consumer Electronics,,,,,Miss Wenjing Shao,,"Room 234-3, Bonded Building West of Baosui Road, Hangzhou Airport Economic Zone Xiaoshan District, Hangzhou City Zhejiang Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Fujia-Appliance-Co-Ltd-/1X07U20U,"Manufacturer, Others","Shenzhen, Guangdong, Chinese Mainland",1993.0,"Consumer Electronics, Parts, Components & Electrical Supplies","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Scandinavia, Western Europe",1001 - 2000,"US$ 1,000,000 - 4,999,999",Fujia,Miss Rojiho -,Oversea manager,"5F of Huatong Building, NO.8 Ganli Second Road, Jihua Street, Longgang District Shenzhen City, Guangdong Province, P. R. China. China",Chinese Mainland
